customer_id,account_num,trans_dtime,trans_type,trans_amt,balance_amt,product_id,trans_memo
C2026005,110-005-000002,2025-03-10 00:37:00,수수료,1000,23480000,ELS-2026-0418,나루 주가연계증권 제418회 수수료
C2026005,110-005-000002,2025-04-12 01:54:00,입금,3880000,27360000,ELS-2026-0418,나루 주가연계증권 제418회 입금
C2026005,110-005-000002,2025-05-08 03:45:00,이자,4000,27364000,ELS-2026-0418,나루 주가연계증권 제418회 이자
C2026005,110-005-000002,2025-06-05 09:54:00,매도,1370000,28734000,ELS-2026-0418,나루 주가연계증권 제418회 매도
C2026005,110-005-000002,2025-07-10 16:54:00,수수료,16000,28718000,ELS-2026-0418,나루 주가연계증권 제418회 수수료
C2026005,110-005-000002,2025-08-18 00:27:00,입금,990000,29708000,ELS-2026-0418,나루 주가연계증권 제418회 입금
C2026005,110-005-000002,2025-09-29 08:05:00,배당,16000,29724000,ELS-2026-0418,나루 주가연계증권 제418회 배당
C2026005,110-005-000002,2025-11-12 08:13:00,입금,620000,30344000,ELS-2026-0418,나루 주가연계증권 제418회 입금
C2026005,110-005-000002,2025-12-19 15:09:00,입금,3490000,33834000,ELS-2026-0418,나루 주가연계증권 제418회 입금
C2026005,110-005-000002,2026-01-26 15:41:00,수수료,9000,33825000,ELS-2026-0418,나루 주가연계증권 제418회 수수료
C2026005,110-005-000003,2024-09-10 11:35:00,매수,1100000,24900000,FND-2026-0102,나루글로벌인컴증권투자신탁 매수
C2026005,110-005-000003,2024-10-16 19:25:00,매수,380000,24520000,FND-2026-0102,나루글로벌인컴증권투자신탁 매수
C2026005,110-005-000003,2024-11-22 02:10:00,출금,3950000,20570000,FND-2026-0102,나루글로벌인컴증권투자신탁 출금
C2026005,110-005-000003,2024-12-23 05:08:00,매도,2240000,22810000,FND-2026-0102,나루글로벌인컴증권투자신탁 매도
C2026005,110-005-000003,2025-01-14 12:00:00,수수료,32000,22778000,FND-2026-0102,나루글로벌인컴증권투자신탁 수수료
C2026005,110-005-000003,2025-02-24 17:04:00,입금,2560000,25338000,FND-2026-0102,나루글로벌인컴증권투자신탁 입금
C2026005,110-005-000003,2025-03-16 22:49:00,수수료,25000,25313000,FND-2026-0102,나루글로벌인컴증권투자신탁 수수료
C2026005,110-005-000003,2025-04-22 22:51:00,매수,2290000,23023000,FND-2026-0102,나루글로벌인컴증권투자신탁 매수
C2026005,110-005-000003,2025-05-25 06:33:00,배당,30000,23053000,FND-2026-0102,나루글로벌인컴증권투자신탁 배당
C2026005,110-005-000003,2025-06-16 07:57:00,매수,3220000,19833000,FND-2026-0102,나루글로벌인컴증권투자신탁 매수
C2026005,110-005-000003,2025-07-22 11:29:00,입금,1070000,20903000,FND-2026-0102,나루글로벌인컴증권투자신탁 입금
C2026005,110-005-000003,2025-08-16 14:37:00,수수료,16000,20887000,FND-2026-0102,나루글로벌인컴증권투자신탁 수수료
C2026005,110-005-000003,2025-09-08 17:34:00,매도,1000000,21887000,FND-2026-0102,나루글로벌인컴증권투자신탁 매도
C2026005,110-005-000003,2025-10-22 23:29:00,출금,1760000,20127000,FND-2026-0102,나루글로벌인컴증권투자신탁 출금
C2026005,110-005-000003,2025-11-29 06:53:00,매수,3240000,16887000,FND-2026-0102,나루글로벌인컴증권투자신탁 매수
C2026005,110-005-000003,2025-12-22 09:52:00,매수,2630000,14257000,FND-2026-0102,나루글로벌인컴증권투자신탁 매수
C2026005,110-005-000003,2026-02-01 12:25:00,출금,1230000,13027000,FND-2026-0102,나루글로벌인컴증권투자신탁 출금
C2026005,110-005-000004,2024-09-26 10:29:00,입금,2010000,22010000,DEP-2026-0011,나루 으뜸 정기예금 입금
C2026005,110-005-000004,2024-11-06 13:21:00,입금,650000,22660000,DEP-2026-0011,나루 으뜸 정기예금 입금
C2026005,110-005-000004,2024-12-04 16:03:00,출금,3460000,19200000,DEP-2026-0011,나루 으뜸 정기예금 출금
C2026005,110-005-000004,2025-01-16 23:42:00,수수료,36000,19164000,DEP-2026-0011,나루 으뜸 정기예금 수수료
C2026005,110-005-000004,2025-03-03 01:49:00,수수료,11000,19153000,DEP-2026-0011,나루 으뜸 정기예금 수수료
C2026005,110-005-000004,2025-04-09 07:58:00,출금,790000,18363000,DEP-2026-0011,나루 으뜸 정기예금 출금
C2026005,110-005-000004,2025-05-10 14:49:00,출금,1060000,17303000,DEP-2026-0011,나루 으뜸 정기예금 출금
C2026005,110-005-000004,2025-05-30 17:21:00,이자,13000,17316000,DEP-2026-0011,나루 으뜸 정기예금 이자
C2026005,110-005-000004,2025-06-26 00:09:00,수수료,12000,17304000,DEP-2026-0011,나루 으뜸 정기예금 수수료
C2026005,110-005-000004,2025-08-07 04:32:00,출금,180000,17124000,DEP-2026-0011,나루 으뜸 정기예금 출금
C2026005,110-005-000004,2025-09-17 07:03:00,수수료,23000,17101000,DEP-2026-0011,나루 으뜸 정기예금 수수료
C2026005,110-005-000004,2025-10-07 13:40:00,수수료,33000,17068000,DEP-2026-0011,나루 으뜸 정기예금 수수료
C2026005,110-005-000004,2025-11-05 14:04:00,입금,200000,17268000,DEP-2026-0011,나루 으뜸 정기예금 입금
C2026005,110-005-000004,2025-11-27 21:50:00,매도,3440000,20708000,DEP-2026-0011,나루 으뜸 정기예금 매도
C2026005,110-005-000004,2025-12-30 01:27:00,입금,3050000,23758000,DEP-2026-0011,나루 으뜸 정기예금 입금
C2026005,110-005-000004,2026-01-25 03:17:00,매도,3600000,27358000,DEP-2026-0011,나루 으뜸 정기예금 매도
C2026005,110-005-000004,2026-02-16 03:43:00,이자,12000,27370000,DEP-2026-0011,나루 으뜸 정기예금 이자
C2026006,110-006-000001,2024-09-21 12:08:00,배당,37000,4037000,FND-2026-0102,나루글로벌인컴증권투자신탁 배당
C2026006,110-006-000001,2024-10-16 14:37:00,배당,39000,4076000,FND-2026-0102,나루글로벌인컴증권투자신탁 배당
C2026006,110-006-000001,2024-11-08 19:45:00,매도,760000,4836000,FND-2026-0102,나루글로벌인컴증권투자신탁 매도
C2026006,110-006-000001,2024-12-20 22:01:00,배당,23000,4859000,FND-2026-0102,나루글로벌인컴증권투자신탁 배당
C2026006,110-006-000001,2025-01-23 02:17:00,매수,3980000,879000,FND-2026-0102,나루글로벌인컴증권투자신탁 매수
C2026006,110-006-000001,2025-03-06 04:31:00,매도,3450000,4329000,FND-2026-0102,나루글로벌인컴증권투자신탁 매도
C2026006,110-006-000001,2025-04-15 05:22:00,출금,2840000,1489000,FND-2026-0102,나루글로벌인컴증권투자신탁 출금
C2026006,110-006-000001,2025-05-20 07:35:00,매수,1580000,0,FND-2026-0102,나루글로벌인컴증권투자신탁 매수
C2026006,110-006-000001,2025-06-08 08:22:00,매수,2030000,0,FND-2026-0102,나루글로벌인컴증권투자신탁 매수
C2026006,110-006-000001,2025-06-27 12:34:00,매수,3270000,0,FND-2026-0102,나루글로벌인컴증권투자신탁 매수
C2026006,110-006-000001,2025-07-23 16:16:00,이자,25000,25000,FND-2026-0102,나루글로벌인컴증권투자신탁 이자
C2026006,110-006-000001,2025-08-22 20:39:00,입금,2640000,2665000,FND-2026-0102,나루글로벌인컴증권투자신탁 입금
C2026006,110-006-000001,2025-09-30 01:36:00,배당,25000,2690000,FND-2026-0102,나루글로벌인컴증권투자신탁 배당
C2026006,110-006-000001,2025-11-05 04:31:00,입금,3240000,5930000,FND-2026-0102,나루글로벌인컴증권투자신탁 입금
C2026006,110-006-000001,2025-12-15 10:29:00,수수료,2000,5928000,FND-2026-0102,나루글로벌인컴증권투자신탁 수수료
C2026006,110-006-000001,2026-01-13 16:38:00,매수,3170000,2758000,FND-2026-0102,나루글로벌인컴증권투자신탁 매수
C2026006,110-006-000001,2026-02-03 19:57:00,매수,370000,2388000,FND-2026-0102,나루글로벌인컴증권투자신탁 매수
C2026006,110-006-000001,2026-02-28 03:13:00,이자,34000,2422000,FND-2026-0102,나루글로벌인컴증권투자신탁 이자
C2026006,110-006-000001,2026-04-14 09:39:00,입금,2040000,4462000,FND-2026-0102,나루글로벌인컴증권투자신탁 입금
C2026006,110-006-000001,2026-05-28 10:49:00,매수,2190000,2272000,FND-2026-0102,나루글로벌인컴증권투자신탁 매수
C2026006,110-006-000001,2026-06-18 15:14:00,입금,3570000,5842000,FND-2026-0102,나루글로벌인컴증권투자신탁 입금
C2026006,110-006-000002,2024-10-26 11:53:00,입금,100000,3100000,DEP-2026-0025,나루 주거래 적금 입금
C2026006,110-006-000002,2024-11-16 13:27:00,입금,3250000,6350000,DEP-2026-0025,나루 주거래 적금 입금
C2026006,110-006-000002,2024-12-17 16:02:00,수수료,38000,6312000,DEP-2026-0025,나루 주거래 적금 수수료
C2026006,110-006-000002,2025-01-09 20:08:00,출금,2520000,3792000,DEP-2026-0025,나루 주거래 적금 출금
C2026006,110-006-000002,2025-02-07 21:08:00,입금,1280000,5072000,DEP-2026-0025,나루 주거래 적금 입금
C2026006,110-006-000002,2025-03-24 03:14:00,이자,20000,5092000,DEP-2026-0025,나루 주거래 적금 이자
C2026006,110-006-000002,2025-04-28 05:54:00,매수,3090000,2002000,DEP-2026-0025,나루 주거래 적금 매수
C2026006,110-006-000002,2025-05-22 10:15:00,이자,10000,2012000,DEP-2026-0025,나루 주거래 적금 이자
C2026006,110-006-000002,2025-06-23 16:53:00,배당,27000,2039000,DEP-2026-0025,나루 주거래 적금 배당
C2026006,110-006-000002,2025-07-31 23:04:00,출금,3120000,0,DEP-2026-0025,나루 주거래 적금 출금
C2026006,110-006-000002,2025-08-27 06:04:00,배당,15000,15000,DEP-2026-0025,나루 주거래 적금 배당
C2026006,110-006-000002,2025-09-19 10:17:00,수수료,25000,0,DEP-2026-0025,나루 주거래 적금 수수료
C2026006,110-006-000002,2025-10-20 12:50:00,이자,4000,4000,DEP-2026-0025,나루 주거래 적금 이자
C2026006,110-006-000002,2025-11-07 16:53:00,배당,1000,5000,DEP-2026-0025,나루 주거래 적금 배당
C2026006,110-006-000002,2025-12-20 22:17:00,매수,2500000,0,DEP-2026-0025,나루 주거래 적금 매수
C2026006,110-006-000002,2026-02-02 05:24:00,매수,610000,0,DEP-2026-0025,나루 주거래 적금 매수
C2026006,110-006-000002,2026-02-21 13:02:00,매수,1640000,0,DEP-2026-0025,나루 주거래 적금 매수
C2026006,110-006-000002,2026-04-05 18:16:00,이자,39000,39000,DEP-2026-0025,나루 주거래 적금 이자
C2026006,110-006-000002,2026-05-03 18:17:00,배당,28000,67000,DEP-2026-0025,나루 주거래 적금 배당
C2026006,110-006-000003,2024-09-19 10:45:00,이자,30000,1930000,ISA-2026-0003,나루 중개형 ISA 이자
C2026006,110-006-000003,2024-10-21 15:15:00,매수,280000,1650000,ISA-2026-0003,나루 중개형 ISA 매수
C2026006,110-006-000003,2024-11-21 20:51:00,입금,1510000,3160000,ISA-2026-0003,나루 중개형 ISA 입금
C2026006,110-006-000003,2024-12-12 03:46:00,매수,320000,2840000,ISA-2026-0003,나루 중개형 ISA 매수
C2026006,110-006-000003,2025-01-12 10:28:00,출금,1370000,1470000,ISA-2026-0003,나루 중개형 ISA 출금
C2026006,110-006-000003,2025-02-01 18:05:00,이자,19000,1489000,ISA-2026-0003,나루 중개형 ISA 이자
C2026006,110-006-000003,2025-02-24 20:32:00,매도,2320000,3809000,ISA-2026-0003,나루 중개형 ISA 매도
C2026006,110-006-000003,2025-04-03 23:37:00,수수료,35000,3774000,ISA-2026-0003,나루 중개형 ISA 수수료
C2026006,110-006-000003,2025-04-30 02:16:00,배당,15000,3789000,ISA-2026-0003,나루 중개형 ISA 배당
C2026006,110-006-000003,2025-05-24 05:35:00,수수료,13000,3776000,ISA-2026-0003,나루 중개형 ISA 수수료
C2026006,110-006-000003,2025-06-19 06:06:00,매수,950000,2826000,ISA-2026-0003,나루 중개형 ISA 매수
C2026006,110-006-000003,2025-07-07 10:27:00,매수,3240000,0,ISA-2026-0003,나루 중개형 ISA 매수
C2026006,110-006-000003,2025-08-03 10:58:00,매수,540000,0,ISA-2026-0003,나루 중개형 ISA 매수
C2026006,110-006-000003,2025-09-13 18:02:00,수수료,27000,0,ISA-2026-0003,나루 중개형 ISA 수수료
C2026006,110-006-000003,2025-10-19 19:26:00,입금,3870000,3870000,ISA-2026-0003,나루 중개형 ISA 입금
C2026006,110-006-000003,2025-11-23 02:10:00,매도,170000,4040000,ISA-2026-0003,나루 중개형 ISA 매도
C2026006,110-006-000003,2025-12-28 07:09:00,이자,24000,4064000,ISA-2026-0003,나루 중개형 ISA 이자
C2026006,110-006-000003,2026-02-04 13:57:00,매도,2630000,6694000,ISA-2026-0003,나루 중개형 ISA 매도
C2026006,110-006-000003,2026-03-19 15:54:00,매수,1390000,5304000,ISA-2026-0003,나루 중개형 ISA 매수
C2026006,110-006-000003,2026-04-06 20:37:00,수수료,27000,5277000,ISA-2026-0003,나루 중개형 ISA 수수료
C2026007,110-007-000001,2024-09-06 09:05:00,출금,3950000,116050000,ELS-2026-0417,나루 주가연계증권 제417회 출금
C2026007,110-007-000001,2024-10-14 16:59:00,수수료,15000,116035000,ELS-2026-0417,나루 주가연계증권 제417회 수수료
C2026007,110-007-000001,2024-11-21 20:07:00,배당,24000,116059000,ELS-2026-0417,나루 주가연계증권 제417회 배당
C2026007,110-007-000001,2024-12-21 22:43:00,수수료,19000,116040000,ELS-2026-0417,나루 주가연계증권 제417회 수수료
C2026007,110-007-000001,2025-01-10 06:16:00,출금,3500000,112540000,ELS-2026-0417,나루 주가연계증권 제417회 출금
C2026007,110-007-000001,2025-01-31 07:44:00,매수,160000,112380000,ELS-2026-0417,나루 주가연계증권 제417회 매수
C2026007,110-007-000001,2025-02-22 08:17:00,매수,2110000,110270000,ELS-2026-0417,나루 주가연계증권 제417회 매수
C2026007,110-007-000001,2025-04-05 14:05:00,배당,26000,110296000,ELS-2026-0417,나루 주가연계증권 제417회 배당
C2026007,110-007-000001,2025-05-10 21:10:00,매수,2190000,108106000,ELS-2026-0417,나루 주가연계증권 제417회 매수
C2026007,110-007-000001,2025-06-14 04:16:00,매수,1560000,106546000,ELS-2026-0417,나루 주가연계증권 제417회 매수
C2026007,110-007-000001,2025-07-16 06:51:00,매수,2410000,104136000,ELS-2026-0417,나루 주가연계증권 제417회 매수
C2026007,110-007-000001,2025-08-03 10:46:00,수수료,30000,104106000,ELS-2026-0417,나루 주가연계증권 제417회 수수료
C2026007,110-007-000001,2025-09-08 10:49:00,매수,150000,103956000,ELS-2026-0417,나루 주가연계증권 제417회 매수
C2026007,110-007-000001,2025-10-01 13:19:00,매도,500000,104456000,ELS-2026-0417,나루 주가연계증권 제417회 매도
C2026007,110-007-000001,2025-10-29 14:22:00,출금,720000,103736000,ELS-2026-0417,나루 주가연계증권 제417회 출금
C2026007,110-007-000002,2024-10-21 13:20:00,수수료,19000,49981000,FND-2025-0088,나루코리아배당주증권투자신탁 수수료
C2026007,110-007-000002,2024-11-14 16:45:00,입금,1750000,51731000,FND-2025-0088,나루코리아배당주증권투자신탁 입금
C2026007,110-007-000002,2024-12-04 00:24:00,매수,1470000,50261000,FND-2025-0088,나루코리아배당주증권투자신탁 매수
C2026007,110-007-000002,2025-01-01 06:11:00,배당,4000,50265000,FND-2025-0088,나루코리아배당주증권투자신탁 배당
C2026007,110-007-000002,2025-01-28 06:36:00,이자,33000,50298000,FND-2025-0088,나루코리아배당주증권투자신탁 이자
C2026007,110-007-000002,2025-02-20 08:05:00,배당,11000,50309000,FND-2025-0088,나루코리아배당주증권투자신탁 배당
C2026007,110-007-000002,2025-03-15 08:17:00,매도,3030000,53339000,FND-2025-0088,나루코리아배당주증권투자신탁 매도
C2026007,110-007-000002,2025-04-05 16:12:00,출금,450000,52889000,FND-2025-0088,나루코리아배당주증권투자신탁 출금
C2026007,110-007-000002,2025-05-14 22:36:00,입금,1450000,54339000,FND-2025-0088,나루코리아배당주증권투자신탁 입금
C2026007,110-007-000002,2025-06-11 01:24:00,매도,80000,54419000,FND-2025-0088,나루코리아배당주증권투자신탁 매도
C2026007,110-007-000002,2025-07-25 08:02:00,매수,350000,54069000,FND-2025-0088,나루코리아배당주증권투자신탁 매수
C2026007,110-007-000002,2025-08-17 08:27:00,매도,3480000,57549000,FND-2025-0088,나루코리아배당주증권투자신탁 매도
C2026007,110-007-000002,2025-09-24 11:30:00,출금,3780000,53769000,FND-2025-0088,나루코리아배당주증권투자신탁 출금
C2026007,110-007-000003,2024-09-12 14:13:00,수수료,24000,39976000,FND-2026-0102,나루글로벌인컴증권투자신탁 수수료
C2026007,110-007-000003,2024-10-24 22:10:00,출금,1960000,38016000,FND-2026-0102,나루글로벌인컴증권투자신탁 출금
C2026007,110-007-000003,2024-11-13 01:37:00,매수,800000,37216000,FND-2026-0102,나루글로벌인컴증권투자신탁 매수
C2026007,110-007-000003,2024-12-26 02:33:00,배당,28000,37244000,FND-2026-0102,나루글로벌인컴증권투자신탁 배당
C2026007,110-007-000003,2025-01-26 04:27:00,매도,1560000,38804000,FND-2026-0102,나루글로벌인컴증권투자신탁 매도
C2026007,110-007-000003,2025-02-25 05:35:00,이자,1000,38805000,FND-2026-0102,나루글로벌인컴증권투자신탁 이자
C2026007,110-007-000003,2025-03-16 10:53:00,매도,1250000,40055000,FND-2026-0102,나루글로벌인컴증권투자신탁 매도
C2026007,110-007-000003,2025-04-12 15:32:00,입금,3040000,43095000,FND-2026-0102,나루글로벌인컴증권투자신탁 입금
C2026007,110-007-000003,2025-05-02 16:15:00,입금,3400000,46495000,FND-2026-0102,나루글로벌인컴증권투자신탁 입금
C2026007,110-007-000003,2025-06-02 00:11:00,매수,420000,46075000,FND-2026-0102,나루글로벌인컴증권투자신탁 매수
C2026007,110-007-000003,2025-07-13 00:38:00,배당,1000,46076000,FND-2026-0102,나루글로벌인컴증권투자신탁 배당
C2026007,110-007-000003,2025-08-24 07:56:00,매수,210000,45866000,FND-2026-0102,나루글로벌인컴증권투자신탁 매수
C2026007,110-007-000003,2025-09-12 14:17:00,수수료,19000,45847000,FND-2026-0102,나루글로벌인컴증권투자신탁 수수료
C2026007,110-007-000003,2025-10-26 22:01:00,매수,1710000,44137000,FND-2026-0102,나루글로벌인컴증권투자신탁 매수
C2026007,110-007-000003,2025-12-07 01:05:00,수수료,8000,44129000,FND-2026-0102,나루글로벌인컴증권투자신탁 수수료
C2026007,110-007-000003,2025-12-29 05:37:00,매도,620000,44749000,FND-2026-0102,나루글로벌인컴증권투자신탁 매도
C2026007,110-007-000003,2026-01-16 11:40:00,배당,9000,44758000,FND-2026-0102,나루글로벌인컴증권투자신탁 배당
C2026007,110-007-000003,2026-02-04 16:48:00,입금,3590000,48348000,FND-2026-0102,나루글로벌인컴증권투자신탁 입금
C2026007,110-007-000003,2026-02-28 21:05:00,수수료,1000,48347000,FND-2026-0102,나루글로벌인컴증권투자신탁 수수료
C2026007,110-007-000003,2026-03-28 21:55:00,출금,1320000,47027000,FND-2026-0102,나루글로벌인컴증권투자신탁 출금
C2026007,110-007-000003,2026-05-03 23:08:00,매수,2530000,44497000,FND-2026-0102,나루글로벌인컴증권투자신탁 매수
C2026007,110-007-000004,2024-11-10 12:11:00,입금,640000,35640000,DEP-2026-0011,나루 으뜸 정기예금 입금
C2026007,110-007-000004,2024-11-29 18:12:00,수수료,34000,35606000,DEP-2026-0011,나루 으뜸 정기예금 수수료
C2026007,110-007-000004,2025-01-01 02:05:00,매수,1470000,34136000,DEP-2026-0011,나루 으뜸 정기예금 매수
C2026007,110-007-000004,2025-01-30 02:15:00,출금,3440000,30696000,DEP-2026-0011,나루 으뜸 정기예금 출금
C2026007,110-007-000004,2025-02-26 04:56:00,수수료,38000,30658000,DEP-2026-0011,나루 으뜸 정기예금 수수료
C2026007,110-007-000004,2025-04-11 12:14:00,매수,950000,29708000,DEP-2026-0011,나루 으뜸 정기예금 매수
C2026007,110-007-000004,2025-05-01 15:15:00,출금,320000,29388000,DEP-2026-0011,나루 으뜸 정기예금 출금
C2026007,110-007-000004,2025-05-29 22:14:00,입금,3510000,32898000,DEP-2026-0011,나루 으뜸 정기예금 입금
C2026007,110-007-000004,2025-06-24 22:31:00,매도,3780000,36678000,DEP-2026-0011,나루 으뜸 정기예금 매도
C2026007,110-007-000004,2025-08-06 22:41:00,수수료,1000,36677000,DEP-2026-0011,나루 으뜸 정기예금 수수료
C2026007,110-007-000004,2025-09-09 01:17:00,매수,1280000,35397000,DEP-2026-0011,나루 으뜸 정기예금 매수
C2026007,110-007-000004,2025-10-17 02:19:00,수수료,1000,35396000,DEP-2026-0011,나루 으뜸 정기예금 수수료
C2026007,110-007-000004,2025-11-23 03:07:00,매수,3070000,32326000,DEP-2026-0011,나루 으뜸 정기예금 매수
C2026007,110-007-000004,2025-12-20 08:08:00,배당,5000,32331000,DEP-2026-0011,나루 으뜸 정기예금 배당
C2026007,110-007-000004,2026-02-01 11:08:00,출금,1540000,30791000,DEP-2026-0011,나루 으뜸 정기예금 출금
C2026007,110-007-000004,2026-03-12 12:20:00,출금,290000,30501000,DEP-2026-0011,나루 으뜸 정기예금 출금
C2026008,110-008-000001,2024-10-18 10:35:00,이자,3000,10003000,DEP-2026-0011,나루 으뜸 정기예금 이자
C2026008,110-008-000001,2024-11-29 13:34:00,입금,3850000,13853000,DEP-2026-0011,나루 으뜸 정기예금 입금
C2026008,110-008-000001,2025-01-08 19:24:00,입금,3510000,17363000,DEP-2026-0011,나루 으뜸 정기예금 입금
C2026008,110-008-000001,2025-02-21 22:21:00,이자,1000,17364000,DEP-2026-0011,나루 으뜸 정기예금 이자
C2026008,110-008-000001,2025-04-03 05:52:00,매도,3690000,21054000,DEP-2026-0011,나루 으뜸 정기예금 매도
C2026008,110-008-000001,2025-04-26 07:54:00,매수,3040000,18014000,DEP-2026-0011,나루 으뜸 정기예금 매수
C2026008,110-008-000001,2025-05-25 15:01:00,매수,1140000,16874000,DEP-2026-0011,나루 으뜸 정기예금 매수
C2026008,110-008-000001,2025-06-22 21:00:00,출금,3790000,13084000,DEP-2026-0011,나루 으뜸 정기예금 출금
C2026008,110-008-000001,2025-08-03 22:56:00,입금,2290000,15374000,DEP-2026-0011,나루 으뜸 정기예금 입금
C2026008,110-008-000001,2025-08-25 06:10:00,이자,39000,15413000,DEP-2026-0011,나루 으뜸 정기예금 이자
C2026008,110-008-000001,2025-10-04 12:22:00,이자,23000,15436000,DEP-2026-0011,나루 으뜸 정기예금 이자
C2026008,110-008-000001,2025-11-09 16:36:00,수수료,39000,15397000,DEP-2026-0011,나루 으뜸 정기예금 수수료
C2026008,110-008-000002,2024-09-15 15:56:00,수수료,20000,4780000,PEN-2024-0007,나루 연금저축보험 수수료
C2026008,110-008-000002,2024-10-22 19:05:00,배당,14000,4794000,PEN-2024-0007,나루 연금저축보험 배당
C2026008,110-008-000002,2024-12-06 02:14:00,입금,650000,5444000,PEN-2024-0007,나루 연금저축보험 입금
C2026008,110-008-000002,2025-01-04 02:44:00,출금,2140000,3304000,PEN-2024-0007,나루 연금저축보험 출금
C2026008,110-008-000002,2025-02-03 07:41:00,매도,2090000,5394000,PEN-2024-0007,나루 연금저축보험 매도
C2026008,110-008-000002,2025-02-25 15:03:00,이자,17000,5411000,PEN-2024-0007,나루 연금저축보험 이자
C2026008,110-008-000002,2025-04-10 19:39:00,이자,24000,5435000,PEN-2024-0007,나루 연금저축보험 이자
C2026008,110-008-000002,2025-05-02 02:13:00,매수,3050000,2385000,PEN-2024-0007,나루 연금저축보험 매수
C2026008,110-008-000002,2025-06-07 09:03:00,입금,2710000,5095000,PEN-2024-0007,나루 연금저축보험 입금
C2026008,110-008-000002,2025-07-08 13:29:00,배당,25000,5120000,PEN-2024-0007,나루 연금저축보험 배당
C2026008,110-008-000003,2024-09-12 10:27:00,입금,2550000,4950000,FND-2026-0102,나루글로벌인컴증권투자신탁 입금
C2026008,110-008-000003,2024-10-24 13:27:00,이자,35000,4985000,FND-2026-0102,나루글로벌인컴증권투자신탁 이자
C2026008,110-008-000003,2024-12-01 20:41:00,매도,2020000,7005000,FND-2026-0102,나루글로벌인컴증권투자신탁 매도
C2026008,110-008-000003,2025-01-12 01:14:00,매도,2800000,9805000,FND-2026-0102,나루글로벌인컴증권투자신탁 매도
C2026008,110-008-000003,2025-02-26 07:30:00,입금,3610000,13415000,FND-2026-0102,나루글로벌인컴증권투자신탁 입금
C2026008,110-008-000003,2025-03-30 14:47:00,수수료,8000,13407000,FND-2026-0102,나루글로벌인컴증권투자신탁 수수료
C2026008,110-008-000003,2025-05-05 15:36:00,입금,2950000,16357000,FND-2026-0102,나루글로벌인컴증권투자신탁 입금
C2026008,110-008-000003,2025-05-26 17:22:00,매수,2550000,13807000,FND-2026-0102,나루글로벌인컴증권투자신탁 매수
C2026008,110-008-000003,2025-06-24 00:22:00,매도,880000,14687000,FND-2026-0102,나루글로벌인컴증권투자신탁 매도
C2026008,110-008-000003,2025-07-17 00:53:00,수수료,20000,14667000,FND-2026-0102,나루글로벌인컴증권투자신탁 수수료
C2026008,110-008-000003,2025-08-08 07:58:00,배당,14000,14681000,FND-2026-0102,나루글로벌인컴증권투자신탁 배당
C2026008,110-008-000003,2025-08-26 15:27:00,이자,16000,14697000,FND-2026-0102,나루글로벌인컴증권투자신탁 이자
C2026008,110-008-000003,2025-10-10 22:17:00,입금,1250000,15947000,FND-2026-0102,나루글로벌인컴증권투자신탁 입금
C2026008,110-008-000003,2025-11-22 04:07:00,이자,39000,15986000,FND-2026-0102,나루글로벌인컴증권투자신탁 이자
C2026008,110-008-000003,2025-12-24 10:43:00,수수료,9000,15977000,FND-2026-0102,나루글로벌인컴증권투자신탁 수수료
C2026008,110-008-000003,2026-01-17 15:36:00,이자,25000,16002000,FND-2026-0102,나루글로벌인컴증권투자신탁 이자
C2026009,110-009-000001,2024-09-28 09:27:00,이자,10000,20010000,DEP-2026-0011,나루 으뜸 정기예금 이자
C2026009,110-009-000001,2024-11-05 09:48:00,수수료,17000,19993000,DEP-2026-0011,나루 으뜸 정기예금 수수료
C2026009,110-009-000001,2024-11-24 13:44:00,수수료,7000,19986000,DEP-2026-0011,나루 으뜸 정기예금 수수료
C2026009,110-009-000001,2024-12-25 19:13:00,매수,2770000,17216000,DEP-2026-0011,나루 으뜸 정기예금 매수
C2026009,110-009-000001,2025-02-05 22:57:00,이자,19000,17235000,DEP-2026-0011,나루 으뜸 정기예금 이자
C2026009,110-009-000001,2025-02-24 02:18:00,이자,39000,17274000,DEP-2026-0011,나루 으뜸 정기예금 이자
C2026009,110-009-000001,2025-03-30 04:48:00,배당,14000,17288000,DEP-2026-0011,나루 으뜸 정기예금 배당
C2026009,110-009-000001,2025-05-12 05:38:00,입금,1620000,18908000,DEP-2026-0011,나루 으뜸 정기예금 입금
C2026009,110-009-000001,2025-06-07 09:39:00,수수료,28000,18880000,DEP-2026-0011,나루 으뜸 정기예금 수수료
C2026009,110-009-000001,2025-07-05 13:47:00,이자,14000,18894000,DEP-2026-0011,나루 으뜸 정기예금 이자
C2026009,110-009-000001,2025-07-29 15:10:00,출금,1050000,17844000,DEP-2026-0011,나루 으뜸 정기예금 출금
C2026009,110-009-000001,2025-08-23 21:07:00,입금,1100000,18944000,DEP-2026-0011,나루 으뜸 정기예금 입금
C2026009,110-009-000001,2025-09-21 00:20:00,이자,11000,18955000,DEP-2026-0011,나루 으뜸 정기예금 이자
C2026009,110-009-000001,2025-10-29 07:50:00,이자,3000,18958000,DEP-2026-0011,나루 으뜸 정기예금 이자
C2026009,110-009-000001,2025-11-20 08:50:00,배당,19000,18977000,DEP-2026-0011,나루 으뜸 정기예금 배당
C2026009,110-009-000001,2025-12-19 10:27:00,매수,590000,18387000,DEP-2026-0011,나루 으뜸 정기예금 매수
C2026009,110-009-000001,2026-01-16 13:07:00,매도,950000,19337000,DEP-2026-0011,나루 으뜸 정기예금 매도
